        FltTime          Press           Temp         RelHum         WSpeed          WDirn       UTC_Date       UTC_Time         Long/E          Lat/N        GPM_MSL
         4174.0          51.06         -56.68           5.27           30.0            267     2022-03-15       01:20:50  071°02'23.1"W   45°23'45.3"N        20226.3
         4175.0          51.03         -56.64           5.27           30.1            267     2022-03-15       01:20:51  071°02'21.6"W   45°23'45.4"N        20230.3
         4176.0          51.00         -56.61           5.26           30.1            267     2022-03-15       01:20:52  071°02'20.2"W   45°23'45.5"N        20234.5
         4177.0          50.97         -56.59           5.25           30.1            267     2022-03-15       01:20:53  071°02'18.9"W   45°23'45.6"N        20238.5
         4178.0          50.93         -56.58           5.24           30.1            267     2022-03-15       01:20:54  071°02'17.4"W   45°23'45.7"N        20242.4
         4179.0          50.90         -56.57           5.23           30.1            267     2022-03-15       01:20:55  071°02'16.0"W   45°23'45.7"N        20246.4
         4180.0          50.87         -56.57           5.22           30.1            267     2022-03-15       01:20:56  071°02'14.5"W   45°23'45.8"N        20250.4
         4181.0          50.84         -56.57           5.21           30.0            267     2022-03-15       01:20:57  071°02'13.0"W   45°23'45.8"N        20254.2
         4182.0          50.81         -56.57           5.28           30.0            267     2022-03-15       01:20:58  071°02'11.5"W   45°23'45.8"N        20257.9
         4183.0          50.78         -56.56           5.21           30.0            267     2022-03-15       01:20:59  071°02'10.0"W   45°23'45.8"N        20261.9
         4184.0          50.75         -56.54           5.20           30.1            266     2022-03-15       01:21:00  071°02'08.6"W   45°23'45.7"N        20265.7
         4185.0          50.72         -56.51           5.20           30.1            266     2022-03-15       01:21:01  071°02'07.2"W   45°23'45.7"N        20269.3
         4186.0          50.69         -56.48           5.19           30.2            266     2022-03-15       01:21:02  071°02'05.7"W   45°23'45.7"N        20272.8
         4187.0          50.66         -56.44           5.18           30.2            266     2022-03-15       01:21:03  071°02'04.3"W   45°23'45.8"N        20276.6
         4188.0          50.63         -56.39           6.08           30.3            266     2022-03-15       01:21:04  071°02'02.9"W   45°23'45.9"N        20280.0
         4189.0          50.60         -56.34           6.08           30.3            266     2022-03-15       01:21:05  071°02'01.6"W   45°23'45.9"N        20283.8
         4190.0          50.57         -56.28           6.08           30.3            266     2022-03-15       01:21:06  071°02'00.2"W   45°23'45.9"N        20287.5
         4191.0          50.54         -56.18           6.08           30.2            266     2022-03-15       01:21:07  071°01'58.9"W   45°23'46.0"N        20291.3
         4192.0          50.51         -56.08           6.08           30.1            266     2022-03-15       01:21:08  071°01'57.6"W   45°23'46.1"N        20295.1
         4193.0          50.48         -55.98           6.08           30.0            265     2022-03-15       01:21:09  071°01'56.2"W   45°23'46.2"N        20299.1
         4194.0          50.45         -55.90           6.08           30.0            265     2022-03-15       01:21:10  071°01'54.8"W   45°23'46.2"N        20302.9
         4195.0          50.42         -55.79           6.08           30.0            265     2022-03-15       01:21:11  071°01'53.5"W   45°23'46.3"N        20306.8
         4196.0          50.39         -55.65           6.08           30.0            265     2022-03-15       01:21:12  071°01'52.1"W   45°23'46.4"N        20310.6
         4197.0          50.36         -55.52           6.08           30.0            265     2022-03-15       01:21:13  071°01'50.7"W   45°23'46.4"N        20314.4
         4198.0          50.33         -55.37           6.08           30.0            265     2022-03-15       01:21:14  071°01'49.4"W   45°23'46.6"N        20318.2
         4199.0          50.30         -55.21           6.08           30.0            265     2022-03-15       01:21:15  071°01'48.1"W   45°23'46.6"N        20321.9
         4200.0          50.27         -55.06           5.47           30.0            265     2022-03-15       01:21:16  071°01'46.9"W   45°23'46.7"N        20325.9
         4201.0          50.24         -54.96           6.07           29.9            264     2022-03-15       01:21:17  071°01'45.6"W   45°23'46.7"N        20329.9
         4202.0          50.21         -54.88           5.47           29.8            264     2022-03-15       01:21:18  071°01'44.4"W   45°23'46.9"N        20333.7
         4203.0          50.18         -54.83           6.06           29.8            264     2022-03-15       01:21:19  071°01'43.0"W   45°23'47.1"N        20337.6
         4204.0          50.15         -54.80           6.06           29.8            264     2022-03-15       01:21:20  071°01'41.7"W   45°23'47.3"N        20341.6
         4205.0          50.12         -54.78           6.06           29.8            264     2022-03-15       01:21:21  071°01'40.3"W   45°23'47.5"N        20345.2
         4206.0          50.09         -54.73           6.06           29.8            264     2022-03-15       01:21:22  071°01'38.9"W   45°23'47.6"N        20349.2
         4207.0          50.05         -54.65           5.46           29.8            264     2022-03-15       01:21:23  071°01'37.5"W   45°23'47.8"N        20353.3
         4208.0          50.02         -54.55           6.06           29.8            264     2022-03-15       01:21:24  071°01'36.1"W   45°23'47.9"N        20357.3
         4209.0          49.99         -54.46           6.06           29.9            263     2022-03-15       01:21:25  071°01'34.7"W   45°23'48.0"N        20361.3
         4210.0          49.96         -54.39           6.05           29.9            263     2022-03-15       01:21:26  071°01'33.3"W   45°23'48.1"N        20365.3
         4211.0          49.93         -54.33           5.45           29.9            263     2022-03-15       01:21:27  071°01'32.0"W   45°23'48.2"N        20369.2
         4212.0          49.90         -54.29           5.44           29.9            263     2022-03-15       01:21:28  071°01'30.7"W   45°23'48.3"N        20373.2
         4213.0          49.87         -54.27           5.43           29.9            264     2022-03-15       01:21:29  071°01'29.4"W   45°23'48.4"N        20377.2
         4214.0          49.84         -54.25           5.43           29.9            264     2022-03-15       01:21:30  071°01'28.0"W   45°23'48.6"N        20381.3
         4215.0          49.80         -54.24           5.42           29.8            264     2022-03-15       01:21:31  071°01'26.6"W   45°23'48.8"N        20385.5
         4216.0          49.77         -54.23           5.42           29.8            263     2022-03-15       01:21:32  071°01'25.2"W   45°23'48.9"N        20389.5
         4217.0          49.74         -54.22           5.41           29.8            263     2022-03-15       01:21:33  071°01'23.8"W   45°23'49.0"N        20393.5
         4218.0          49.71         -54.22           5.40           29.8            263     2022-03-15       01:21:34  071°01'22.3"W   45°23'49.2"N        20397.4
         4219.0          49.68         -54.22           5.40           29.9            264     2022-03-15       01:21:35  071°01'20.9"W   45°23'49.3"N        20401.2
